"sep=	"
Document type	Open Access	Number	Authors countries	Authors	Title	Journal title	Volume	Pages	Year	Beamline(s)	Facility used	Proposal number	DOI	DOI added	WoS Number
Journal article		ESRF14CO1100	UK	Couty S., Westwood I.M., Kalusa A., Cano C., Travers J., Boxall K., Chow C.L., Burns S., Schmitt J.F., Pickard L., Barillari C., McAndrew P.C., Clarke P.A., Linardopoulos S., Griffin R.J., Aherne G.W., Raynaud F.I., Workman P., Jones K., van Montfort R.L.M.	The discovery of potent ribosomal S6 kinase inhibitors by high-throughput screening and structure-guided drug design	Oncotarget	4	1647-1661	2013	ID14-4/ID14-2	ESRF (Grenoble)/DIAMOND (Didcot)	MX-1550		10.18632/oncotarget.1255	WOS:000327401100013
Journal article		ESRF13PE1729	Denmark	Cramer Pedersen M., Arleth L., Mortensen K.	WillItFit: A framework for fitting of constrained models to small-angle scattering data	Journal of Applied Crystallography	46	1894-1898	2013	ID14-3_BIOSAXS	ESRF (Grenoble)/MAX-Lab (Lund)/SLS (PSI) (Villigen)		10.1107/S0021889813026022		WOS:000327070000045
Journal article		ESRF13CR1014	The Netherlands	Crismaru C.G., Wybenga G.G., Szymanski W., Wijma H.J., Wu B., Bartsch S., de Wildeman S., Poelarends G.J., Feringa B.L., Dijkstra B.W., Janssen D.B.	Biochemical properties and crystal structure of a  -phenylalanine aminotransferase from Variovorax paradoxus	Applied and Environmental Microbiology	79	185-195	2013	ID14-4	ESRF (Grenoble)		10.1128/AEM.02525-12		WOS:000312931600021
Journal article	OA	ESRF13CU1466	Spain	Cuartero V., Blasco J., García J., Lafuerza S., Subías G.	Evolution of Mn and Co oxidation state on TbMn1–xCoxO3 compounds	Journal of Physics : Conference Series	430	012102-1-012102-4	2013	BM25	ESRF (Grenoble)		10.1088/1742-6596/430/1/012102		WOS:000320464300102
Article from Conference in a Journal	OA	ESRF13CU1461	Spain/Italy	Cuartero V., García J., Subías G., Herrero-Martín J., Blasco J., Natoli C.R.	Origin of incommensurate satellite reflections on TbMnO3 by resonant x-ray scattering	Journal of Physics : Conference Series	430	012101-1-012101-4	2013	ID20_RXD	ESRF (Grenoble)		10.1088/1742-6596/430/1/012101		WOS:000320464300101
Journal article		ESRF13CU1354	Denmark	Cuesta-Seijo J.A., Nielsen M.M., Marri L., Tanaka H., Beeren S.R., Palcic M.M.	Structure of starch synthase I from barley: Insight into regulatory mechanisms of starch synthase activity	Acta Crystallographica D	69	1013-1025	2013	ID23-1	ESRF (Grenoble)/MAX-Lab (Lund)		10.1107/S090744491300440X		WOS:000319215900010
Journal article		ESRF13CU9035	Sweden/UK/Germany	Cukier C.D., Hope A.G., Elamin A.A., Moynié L., Schnell R., Schach S., Kneuper H., Singh M., Naismith J.H., Lindqvist Y., Gray D.W., Schneider G.	Discovery of an allosteric inhibitor binding site in 3-oxo-acyl-ACP reductase from Pseudomonas aeruginosa	ACS Chemical Biology	8	2518-2527	2013	ID14-1/ID14-4/ID23-2/ID29	ESRF (Grenoble)/MAX-Lab (Lund)		10.1021/cb4005063		WOS:000327175300021
Journal article		ESRF13CU1266	Switzerland/Japan	Curti E., Aimoz L., Kitamura A.	Selenium uptake onto natural pyrite	Journal of Radioanalytical and Nuclear Chemistry	295	1655-1665	2013	BM26A	ESRF (Grenoble)		10.1007/s10967-012-1966-9		WOS:000314895400008
Journal article	OA	ESRF13CU1033	France (not ESRF)/UK	Cuypers M.G., Trubitsyna M., Callow P., Forsyth V.T., Richardson J.M.	Solution conformations of early intermediates in Mos1 transposition	Nucleic Acids Research	41	2020-2033	2013	ID14-3_BIOSAXS	ESRF (Grenoble)		10.1093/nar/gks1295		WOS:000316351800059
Journal article		ESRF13OR1064	Hungary/France (not ESRF)	Czakkel O., Geissler E., Szilágyi I.M., László K.	TiO2-doped resorcinol-formaldehyde (RF) polymer and carbon gels with photocatalytic activity	Nanomaterials and the Environment	2	23-30	2013	BM2	ESRF (Grenoble)		10.2478/nanome-2013-0001		
Journal article		ESRF13CZ1582	Germany	Czarna A., Berndt A., Singh H.R., Grudziecki A., Ladurner A.G., Timinszky G., Krämer A., Wolf E.	Structures of Drosophila cryptochrome and mouse cryptochrome1 provide insight into circadian function	Cell	153	1394-1405	2013	ID23-1	ESRF (Grenoble)/SLS (PSI) (Villigen)		10.1016/j.cell.2013.05.011		WOS:000319979200021
Journal article		ESRF13CZ1047	France (not ESRF)/Italy	Czarny B., Stura E.A., Devel L., Vera L., Cassar-Lajeunesse E., Beau F., Calderone V., Fragai M., Luchinat C., Dive V.	Molecular determinants of a selective matrix metalloprotease-12 inhibitor: Insights from crystallography and thermodynamic studies	Journal of Medicinal Chemistry	56	1149-1159	2013	ID14-1/ID14-2/ID14-4/ID23-1	ESRF (Grenoble)		10.1021/jm301574d		WOS:000315182100044
Journal article		ESRF13DA1444	Italy/France (not ESRF)/Sweden	D'Angelo P., Migliorati V., Spezia R., De Panfilis S., Persson I., Zitolo A.	K-edge XANES investigation of octakis(DMSO)lanthanoid(III) complexes in DMSO solution and solid iodides	Physical Chemistry Chemical Physics	15	8684-8691	2013	BM29	ESRF (Grenoble)		10.1039/c3cp50842k		WOS:000319006100025
Journal article		ESRF14DA1500	Israel	Dadon Z., Samiappan M., Shahar A., Zarivach R., Ashkenasy G.	A high-resolution structure that provides insight into coiled-coil thiodepsipeptide dynamic chemistry	Angewandte Chemie International Edition	52	9944-9947	2013	ID23-1	ESRF (Grenoble)/DIAMOND (Didcot)		10.1002/anie.201303900		WOS:000324309900014
Journal article		ESRF13DA1428	France (not ESRF)/Germany	Dahou S., Hennig C., Moisy P., Petit S., Scheinost A.C., Subra G., Vidaud C., Den Auwer C.	Short note on the hydrolysis and complexation of neptunium(IV) in HEPES solution	Radiochimica Acta	101	367-372	2013	BM20	ESRF (Grenoble)		10.1524/ract.2013.2036		WOS:000321030100004
Journal article		ESRF13DA1183	UK	Daldrop P., Lilley D.M.J.	The plasticity of a structural motif in RNA: Structural polymorphism of a kink turn as a function of its environment	RNA	19	357-364	2013	ID14-1	ESRF (Grenoble)		10.1261/rna.036657.112		WOS:000315190100006
Journal article		ESRF13DA1141	Norway/USA	Dalhus B., Nilsen L., Korvald H., Huffman J., Forstrøm R.J., McMurray C.T., Alseth I., Tainer J.A., Bjørås M.	Sculpting of DNA at abasic sites by DNA glycosylase homolog Mag2	Structure	21	154-166	2013	ID14-4	ESRF (Grenoble)		10.1016/j.str.2012.11.004		WOS:000313383400018
Journal article	OA	ESRF13DA1526	Austria	Dall E., Brandstetter H.	Mechanistic and structural studies on legumain explain its zymogenicity, distinct activation pathways, and regulation	Proceedings of the National Academy of Sciences of the USA	110	10940-10945	2013	ID14-4/ID29	ELETTRA (Triestre)/ESRF (Grenoble)		10.1073/pnas.1300686110		WOS:000321978000029
Journal article		ESRF13DA1514	France (not ESRF)	Danescu A., Gobaut B., Penuelas J., Grenet G., Favre-Nicolin V., Blanc N., Zhou T., Renaud G., Saint-Girons G.	Interface accommodation mechanism for weakly interacting epitaxial systems	Applied Physics Letters	103	021602-1-021602-4	2013	BM32	ESRF (Grenoble)		10.1063/1.4813548		WOS:000321761000021
Journal article		ESRF13DA1583	France (not ESRF)/Spain/China	Dao P., Jarray R., Le Coq J., Lietha D., Loukaci A., Lepelletier Y., Hadj-Slimane R., Garbay C., Raynaud F., Chen H.	Synthesis of novel diarylamino-1,3,5-triazine derivatives as FAK inhibitors with anti-angiogenic activity	Bioorganic and Medicinal Chemistry Letters	23	4552-4556	2013	ID14-4	ESRF (Grenoble)		10.1016/j.bmcl.2013.06.038		WOS:000322611900012
Journal article		ESRF13DA1211	Australia/UK	Daruzzaman A., Clifton I.J., Adlington R.M., Baldwin J.E., Rutledge P.J.	The crystal structure of isopenicillin N synthase with a dipeptide substrate analogue	Archives of Biochemistry and Biophysics	530	48-53	2013	ID14-2	ESRF (Grenoble)		10.1016/j.abb.2012.12.012		WOS:000314627200007
Journal article		ESRF13DA1244	Australia/UK	Daruzzaman A., Clifton I.J., Adlington R.M., Baldwin J.E., Rutledge P.J.	The interaction of isopenicillin N synthase with homologated substrate analogues δ-(L-α-aminoadipoyl)-L-homocysteinyl-D-Xaa characterised by protein crystallography	ChemBioChem	14	599-606	2013	ID14-2/ID14-1	ESRF (Grenoble)		10.1002/cbic.201200728		WOS:000316285600009
Journal article		ESRF13DA9048	India	Das U., Kumar N., Gourinath S., Srinivasan A.	Preliminary crystallographic analysis of recombinant VapBC-15 toxin-antitoxin complex from Mycobacterium tuberculosis	Acta Crystallographica F	69	1242-1245	2013	BM14	ESRF (Grenoble)		10.1107/S1744309113024822		WOS:000326569300013
Book chapter		ESRF13DA1162	France (not ESRF)	Dauphin Y., Cuif J.P., Farre B.	Shells and pearls : Under the surface					ID21	ESRF (Grenoble)				
Book chapter		ESRF19DA9336	France (not ESRF)	Dauphin Y., Cuif J.P., Farre B.	 Shells and pearls: under the surface					ID21	ESRF (Grenoble)	EC-545			
Journal article		ESRF13DA1911	UK/USA	Davis T., Johnson M., Billinge S.J.L.	Toward phase quantification at the nanoscale using the total scattering pair distribution function (TSPDF) method: Recrystallization of cryomilled sulfamerazine	Crystal Growth & Design	13	4239-4244	2013	ID15B_HEX	ESRF (Grenoble)/NSLS (Brookhaven)		10.1021/cg400179p		WOS:000326300200018
Journal article		ESRF13DE1362	Spain/USA/Poland	de Diego I., Veillard F.T., Guevara T., Potempa B., Sztukowska M., Potempa J., Gomis-Rüth F.X.	Porphyromonas gingivalis virulence factor gingipain RgpB shows a unique zymogenic mechanism for cysteine peptidases	Journal of Biological Chemistry	288	14287-14296	2013	ID14-4	ESRF (Grenoble)		10.1074/jbc.M112.444927		WOS:000319253500033
Journal article	OA	ESRF13DE1932	The Netherlands/Germany	de Feijter I., Besenius P., Albertazzi L., Meijer E.W., Palmans A.R.A., Voets I.K.	Mechanistic control over morphology: Self-assembly of a discotic amphiphile in water	Soft Matter	9	10025-10030	2013	BM26B	ESRF (Grenoble)		10.1039/c3sm52104d		WOS:000325726100009
Journal article		ESRF13DE9040	Italy/Germany/Switzerland	de Luca G.M., Preziosi D., Chiarella F., Di Capua R., Gariglio S., Lettieri S., Salluzzo M.	Ferromagnetism and ferroelectricity in epitaxial BiMnO3 ultra-thin films	Applied Physics Letters	103	062902-1-062902-4	2013	ID8	ESRF (Grenoble)		10.1063/1.4818136		WOS:000322908300054
Journal article	OA	ESRF13DE9067	Portugal	de Rosa M., Zacarias S., Athanasiadis A.	Structural basis for Z-DNA binding and stabilization by the zebrafish Z-DNA dependent protein kinase PKZ	Nucleic Acids Research	41	9924-9933	2013	ID23-1	ESRF (Grenoble)	MX-1291	10.1093/nar/gkt743		WOS:000327541800034
Journal article	OA	ESRF13DE1761	Belgium/Germany	De Schutter T.M., Behets G.J., Geryl H., Peter M.E., Steppan S., Gundlach K., Passlick-Deetjen J., D'Haese P.C., Neven E.	Effect of a magnesium-based phosphate binder on medial calcification in a rat model of uremia	Kidney International	83	1109-1117	2013	ID18F	ESRF (Grenoble)		10.1038/ki.2013.34		WOS:000319740300019
Article from Conference in a Book		ESRF13DE1649	France (not ESRF)/Germany	Décobert J., Lagree P., Guerault H., Kazmierski C.	AlGaInAs selective area growth for high-speed EAM-based PIC sources					ID1	ESRF (Grenoble)		10.1109/ICIPRM.2013.6562625		
Journal article		ESRF13DE1215	France (not ESRF)/Australia	Decreus B., Deschamps A., De Geuser F., Donnadieu P., Sigli C., Weyland M.	The influence of Cu/Li ratio on precipitation in Al-Cu-Li-x alloys	Acta Materialia	61	2207-2218	2013	BM2	ESRF (Grenoble)		10.1016/j.actamat.2012.12.041		WOS:000316241400036
Journal article		ESRF13DE1989	France (not ESRF)	Decreus B., Deschamps A., De Geuser F., Sigli C.	Influence of natural ageing and deformation on precipitation in an Al-Cu-Li alloy	Advanced Engineering Materials	15	1082-1085	2013	BM2	ESRF (Grenoble)		10.1002/adem.201300098		WOS:000328145000009
Journal article		ESRF13DE1978	Switzerland	Degiacomi M.T., Iacovache I., Pernot L., Chami M., Kudryashev M., Stahlberg H., van der Goot F.G., Dal Peraro M.	Molecular assembly of the aerolysin pore reveals a swirling membrane-insertion mechanism	Nature Chemical Biology	9	623-629	2013	BM1	ESRF (Grenoble)		10.1038/nchembio.1312		WOS:000325041800009
Journal article		ESRF13DE1780	Finland/UK	Dehsorkhi A., Castelletto V., Hamley I.W., Seitsonen J., Ruokolainen J.	Interaction between a cationic surfactant-like peptide and lipid vesicles and its relationship to antimicrobial activity	Langmuir	29	14246-14253	2013	BM29_BIOSAXS	ESRF (Grenoble)		10.1021/la403447u		WOS:000330144100031
Journal article		ESRF13SE1483	UK/Finland	Dehsorkhi A., Hamley I.W., Seitsonen J., Ruokolainen J.	Tuning self-assembled nanostructures through enzymatic degradation of a peptide amphiphile	Langmuir	29	6665-6672	2013	ID2/BM29_BIOSAXS	ESRF (Grenoble)	SC-3468, MX-1401	10.1021/la401025r		WOS:000320097000019
Journal article		ESRF13DE1134	The Netherlands/UK	Deka U., Lezcano-Gonzalez I., Warrender S.J., Picone A.L., Wright P.A., Weckhuysen B.M., Beale A.M.	Changing active sites in Cu-CHA catalysts: deNOx selectivity as a function of the preparation method	Microporous and Mesoporous Materials	166	144-152	2013	BM1	ESRF (Grenoble)/DIAMOND (Didcot)		10.1016/j.micromeso.2012.04.056		WOS:000312287600018
Journal article		ESRF13DE9016	Germany/USA	Delgado-Jaime M.U., DeBeer S., Bauer M.	Valence-to-core X-ray emission spectroscopy of iron-carbonyl complexes: Implications for the examination of catalytic intermediates	Chemistry - A European Journal	19	15888-15897	2013	ID26	ESRF (Grenoble)	CH-2319; CH-3532	10.1002/chem.201301913		WOS:000326778000022
Journal article		ESRF13DE1115	France (not ESRF)	Delhorbe V., Cailleteau C., Chikh L., Guillermo A., Gébel G., Morin A., Fichet O.	Influence of the membrane treatment on structure and properties of sulfonated poly(etheretherketone) semi-interpenetrating polymer network	Journal of Membrane Science	427	283-292	2013	BM2	ESRF (Grenoble)	02-01-794	10.1016/j.memsci.2012.10.001		WOS:000311842400030
Journal article		ESRF13DE1209	France (not ESRF)	Delhorbe V., Reijerkerk S.R., Cailleteau C., Bathfield M., Chikh L., Gouanvé F., Ogier L., Espuche E., Améduri B., Vidal S., Gébel G., Morin A., Fichet O.	Polyelectrolyte/fluorinated polymer interpenetrating polymer networks as fuel cell membrane	Journal of Membrane Science	429	168-180	2013	ID2	ESRF (Grenoble)		10.1016/j.memsci.2012.11.032		WOS:000314115500019
Journal article		ESRF13DE1604	Israel	Dellus-Gur E., Toth-Petroczy A., Elias M., Tawfik D.S.	What makes a protein fold amenable to functional innovation? Fold polarity and stability trade-offs	Journal of Molecular Biology	425	2609-2621	2013	ID29	ESRF (Grenoble)		10.1016/j.jmb.2013.03.033		WOS:000321722800017
Journal article		ESRF13DE1629	Belgium/USA	Delsaute M., Berlemont R., Dehareng D., Van Elder D., Galleni M., Bauvois C.	Three-dimensional structure of RBcel1, a metagenome-derived psychrotolerant family GH5 endoglucanase	Acta Crystallographica F	69	828-833	2013	BM30A	ESRF (Grenoble)		10.1107/S1744309113014565		WOS:000322512300002
Journal article		ESRF13DE1589	Belgium	Delvaux D., Kerff F., Murty M.R.V.S., Lakaye B., Czerniecki J., Kohn G., Wins P., Herman R., Gabelica V., Heuze F., Tordoir X., Marée R., Matagne A., Charlier P., De Pauw E., Bettendorff L.	Structural determinants of specificity and catalytic mechanism in mammalian 25-kDa thiamine triphosphatase	Biochimica et Biophysica Acta	1830	4513-4523	2013	BM30A	ESRF (Grenoble)		10.1016/j.bbagen.2013.05.014		WOS:000323854900012
Journal article		ESRF13DE1974	France (not ESRF)	Delvecchio M., Gaucher J., Aguilar-Gurrieri C., Ortega E., Panne D.	Structure of the p300 catalytic core and implications for chromatin targeting and HAT regulation	Nature Structural & Molecular Biology	20	1040-1046	2013	ID14-4/ID23-1/ID23-2	ESRF (Grenoble)		10.1038/nsmb.2642		WOS:000324160900005
Journal article		ESRF13DE1850	France (not ESRF)/Russia	Demont A., Prestipino C., Hernandez O., Elkaïm E., Paofai S., Naumov N., Fontaine B., Gautier R., Cordier S.	Unprecedented electron-poor octahedral Ta6 clusters in a solid-state compound: Synthesis, characterisations and theoretical investigations of Cs2BaTa6Br15O3	Chemistry - A European Journal	19	12711-12719	2013	BM23	ESRF (Grenoble)		10.1002/chem.201300777		WOS:000324316300024
Article from Conference in a Journal	OA	ESRF13DE1312	Germany	Denecke M.A., Petersmann T., Marsac R., Dardenne K., Vitova T., Prüssmann T., Borchert M., Bösenberg U., Falkenberg G., Wellenreuther G.	XANES characterization of UO2/Mo(Pd) thin films as models for ϵ-particles in spent nuclear fuel	Journal of Physics : Conference Series	430	012113-1-012113-5	2013	ID22	ESRF (Grenoble)/ANKA (Karlsruhe)/PETRA III/HASYLAB (Hambourg)		10.1088/1742-6596/430/1/012113		WOS:000320464300113
Journal article		ESRF13DE1927	France (not ESRF)/Switzerland	Deniau B., Nguyen T.T., Delichère P., Safonova O., Millet J.M.M.	Redox state dynamics at the surface of MoVTe(Sb)NbO M1 phase in selective oxidation of light alkanes	Topics in Catalysis	56	1952-1962	2013	ID29/BM29	ESRF (Grenoble)		10.1007/s11244-013-0132-0		WOS:000325621100038
Journal article		ESRF13DE9170	France (not ESRF)	Deschamps A., De Geuser F.	Quantitative characterization of precipitate microstructures in metallic alloys using small-angle scattering	Metallurgical and Materials Transactions A	44	77-86	2013	BM2	ESRF (Grenoble)		10.1007/s11661-012-1435-7		WOS:000313718500012
Journal article		ESRF13DE1770	Germany/The Netherlands/UK	Deshmukh Y.S., Graf R., Hansen M.R., Rastogi S.	Dissolution and crystallization of polyamides in superheated water and concentrated ionic solutions	Macromolecules	46	7086-7096	2013	ID11	ESRF (Grenoble)		10.1021/ma4012335		WOS:000330145900043
Journal article		ESRF13DE1586	France (not ESRF)	Desorme M., Montembault A., Lucas J.M., Rochas C., Bouet T., David L.	Spinning of hydroalcoholic chitosan solutions	Carbohydrate Polymers	98	50-63	2013	BM2	ESRF (Grenoble)		10.1016/j.carbpol.2013.04.070		WOS:000325835600007
Book chapter		ESRF13DE1839	France (not ESRF)	Desrues J., Réthoré J.	Characterization of localized phenomena					ID15A_HEX	ESRF (Grenoble)		10.1002/9781118578469.ch14		
Journal article		ESRF13DE1133	France (ESRF)/France (not ESRF)	Deville S., Adrien J., Maire E., Scheel M., Di Michiel M.	Time-lapse, three-dimensional in situ imaging of ice crystal growth in a colloidal silica suspension	Acta Materialia	61	2077-2086	2013	ID15A_HEX	ESRF (Grenoble)		10.1016/j.actamat.2012.12.027		WOS:000316241400024
Journal article		ESRF13DE1767	France (not ESRF)	Dewaele A., Torrent M.	Equation of state of α-Al2O3	Physical Review B	88	064107-1-064107-5	2013	ID9A/ID27	ESRF (Grenoble)		10.1103/PhysRevB.88.064107		WOS:000323707100001
Journal article		ESRF13DE1538	India	Dey S., Dasgupta J.	Purification, crystallization and preliminary X-ray analysis of the AAA+ σ54activator domain of FlrC from Vibrio cholerae	Acta Crystallographica F	69	800-803	2013	BM14	ESRF (Grenoble)		10.1107/S1744309113015613		WOS:000321427900020
